011780,20260428,137700,83.9894,39.28
138040,20260428,115300,83.9354,38.44
017800,20260428,99400,83.6171,38.96
138930,20260428,18860,83.2607,38.76
175330,20260428,27300,83.0701,38.73
000880,20260428,129100,82.6913,38.04
028670,20260428,5580,82.6271,39.01
071050,20260428,258500,82.558,37.7
139130,20260428,19280,82.3488,38.76
319400,20260428,31350,82.0497,38.31
298040,20260428,3976000,81.7699,36.73
237690,20260428,168700,80.6308,37.5
031210,20260428,48750,79.0333,37.02
161390,20260428,62200,79.0051,36.35
012330,20260428,447000,78.5723,35.32
010120,20260428,261500,77.6418,34.78
028260,20260428,309500,77.498,34.79
083650,20260428,97400,77.4164,36.13
086280,20260428,234500,76.9121,34.81
103140,20260428,101800,76.7934,35.91
032640,20260428,16470,76.2879,35.16
375500,20260428,99900,76.1922,35.08
064400,20260428,67500,76.1722,34.95
028050,20260428,56300,75.2338,34.13
023530,20260428,132600,75.0696,34.71
352820,20260428,248500,74.9232,34.0
108490,20260428,326500,74.7244,34.21
457190,20260428,123500,74.3469,34.29
005930,20260428,222000,74.1431,32.78
036570,20260428,267500,73.8633,33.82
307950,20260428,478000,72.0129,32.34
000100,20260428,93700,70.4191,32.04
001440,20260428,45900,70.2255,31.64
000500,20260428,217000,70.1137,32.24
051600,20260428,63900,69.0964,32.12
029780,20260428,53600,68.9145,31.52
034020,20260428,127800,68.1197,30.01
032830,20260428,252000,67.8454,30
047050,20260428,85000,67.7477,30.34
006800,20260428,68500,67.6872,30
000810,20260428,483000,67.5721,30
032820,20260428,22250,67.4512,30.85
251270,20260428,50600,67.3705,30.91
058610,20260428,135100,67.2141,30.93
267270,20260428,194000,67.1974,30.1
0126Z0,20260428,568000,67.1049,29.99
039490,20260428,445500,67.0715,30
277810,20260428,668000,66.9346,29.83
024110,20260428,22500,66.826,30
005830,20260428,173500,66.7819,30
016360,20260428,111200,66.7016,30
005940,20260428,35050,66.6315,30
139480,20260428,106800,66.6125,30.78
323410,20260428,24950,66.4892,30
454910,20260428,100100,66.0848,29.9
097950,20260428,233000,65.906,30.22
028300,20260428,62900,65.7537,29.64
087010,20260428,270500,65.6266,29.63
001720,20260428,202000,65.1036,30
347850,20260428,78700,65.0215,29.81
